Date,Open,High,Low,Close,Adj Close,Volume
2023-09-19,93.69999694824219,93.87999725341797,93.11000061035156,93.69000244140625,93.36687469482422,761400
2023-09-20,94.19000244140625,94.91000366210938,93.58999633789062,93.8499984741211,93.52632141113281,476000
2023-09-21,93.68000030517578,93.68000030517578,92.36000061035156,92.4000015258789,92.0813217163086,485500
2023-09-22,92.30000305175781,92.62999725341797,90.9800033569336,91.12999725341797,90.8156967163086,494800
2023-09-25,90.94000244140625,91.77999877929688,90.81999969482422,91.36000061035156,91.04490661621094,413600
2023-09-26,90.86000061035156,91.47000122070312,90.58999633789062,90.9800033569336,90.66622161865234,405100
2023-09-27,91.20999908447266,92.44000244140625,90.9800033569336,91.98999786376953,91.6727294921875,428400
2023-09-28,92.16000366210938,92.52999877929688,91.83999633789062,92.13999938964844,91.82221984863281,380700
2023-09-29,92.37000274658203,93.0199966430664,91.48999786376953,92.16000366210938,91.84215545654297,555500
2023-10-02,92.0199966430664,93.94000244140625,91.87999725341797,93.19999694824219,92.8785629272461,895300
2023-10-03,93.61000061035156,94.43000030517578,92.52999877929688,92.6500015258789,92.33045959472656,664900
2023-10-04,92.54000091552734,93.0,90.62999725341797,91.33000183105469,91.0150146484375,812800
2023-10-05,91.19999694824219,91.62999725341797,89.9000015258789,90.44999694824219,90.13804626464844,491500
2023-10-06,89.94999694824219,91.33999633789062,89.22000122070312,90.9800033569336,90.66622161865234,574100
2023-10-09,91.83999633789062,95.05999755859375,91.83999633789062,94.41000366210938,94.08439636230469,931100
2023-10-10,94.69999694824219,95.0199966430664,93.87999725341797,94.29000091552734,93.96480560302734,725700
2023-10-11,94.37999725341797,95.7699966430664,94.31999969482422,95.63999938964844,95.31014251708984,637700
2023-10-12,95.83999633789062,95.83999633789062,93.69999694824219,94.51000213623047,94.18404388427734,645900
2023-10-13,95.29000091552734,95.76000213623047,94.12999725341797,94.88999938964844,94.56273651123047,698700
2023-10-16,95.41000366210938,96.01000213623047,94.7699966430664,95.41000366210938,95.08094024658203,538200
2023-10-17,95.43000030517578,96.66999816894531,95.2300033569336,95.47000122070312,95.14073181152344,582000
2023-10-18,95.36000061035156,95.36000061035156,94.0999984741211,94.2699966430664,93.94486999511719,423900
2023-10-19,94.27999877929688,94.83000183105469,93.19999694824219,93.41000366210938,93.08784484863281,439700
2023-10-20,94.0,94.18000030517578,92.68000030517578,92.70999908447266,92.39025115966797,650500
2023-10-23,92.38999938964844,93.16000366210938,91.87999725341797,91.87999725341797,91.5631103515625,393500
2023-10-24,92.41999816894531,92.87999725341797,90.83000183105469,91.01000213623047,90.69612121582031,535400
2023-10-25,91.06999969482422,92.33000183105469,91.06999969482422,91.31999969482422,91.00504302978516,473000
2023-10-26,91.33000183105469,92.68000030517578,90.63999938964844,92.06999969482422,91.75245666503906,597900
2023-10-27,91.55999755859375,92.11000061035156,90.30000305175781,90.48999786376953,90.17790985107422,538700
2023-10-30,92.31999969482422,92.72000122070312,90.52999877929688,91.79000091552734,91.47342681884766,800900
2023-10-31,95.5199966430664,99.75,94.56999969482422,99.12000274658203,98.77814483642578,2292100
2023-11-01,100.02999877929688,101.91999816894531,98.29000091552734,101.18000030517578,100.83103942871094,1729200
2023-11-02,101.25,103.4800033569336,100.16999816894531,103.18000030517578,102.82414245605469,1427200
2023-11-03,103.66000366210938,105.30999755859375,103.5,103.94000244140625,103.5815200805664,1195600
2023-11-06,103.73999786376953,103.88999938964844,102.81999969482422,103.31999969482422,102.96366119384766,787100
2023-11-07,103.0199966430664,103.5999984741211,102.58000183105469,102.80999755859375,102.45541381835938,722300
2023-11-08,102.7699966430664,103.37000274658203,102.20999908447266,103.01000213623047,102.65473175048828,683600
2023-11-09,103.3499984741211,103.58000183105469,102.2699966430664,102.51000213623047,102.15645599365234,667600
2023-11-10,103.0,103.88999938964844,102.75,103.55000305175781,103.19287109375,656400
2023-11-13,103.45999908447266,104.83999633789062,102.72000122070312,104.41000366210938,104.0499038696289,673200
2023-11-14,104.95999908447266,105.47000122070312,103.81999969482422,104.9800033569336,104.61793518066406,786100
2023-11-15,105.01000213623047,105.45999908447266,104.30000305175781,104.95999908447266,104.5979995727539,687500
2023-11-16,105.1500015258789,105.8499984741211,104.62999725341797,104.66999816894531,104.30899810791016,650900
2023-11-17,105.94999694824219,105.94999694824219,104.93000030517578,105.26000213623047,104.89697265625,731300
2023-11-20,105.0,106.41999816894531,104.72000122070312,105.91999816894531,105.5546875,665500
2023-11-21,105.94999694824219,106.4800033569336,105.33999633789062,105.66999816894531,105.30554962158203,456700
2023-11-22,105.68000030517578,106.69000244140625,105.5,106.31999969482422,105.95331573486328,528000
2023-11-24,106.72000122070312,107.26000213623047,106.48999786376953,106.76000213623047,106.39179992675781,237200
2023-11-27,106.52999877929688,106.91000366210938,106.13999938964844,106.75,106.38182830810547,401400
2023-11-28,106.87999725341797,107.4000015258789,106.33000183105469,106.33999633789062,105.9732437133789,513000
2023-11-29,106.58999633789062,106.94000244140625,105.73999786376953,106.22000122070312,105.8536605834961,635000
2023-11-30,106.27999877929688,107.3499984741211,105.70999908447266,107.31999969482422,106.94985961914062,1015200
2023-12-01,107.12999725341797,108.94999694824219,106.80000305175781,108.94000244140625,108.56427764892578,703000
2023-12-04,109.1500015258789,111.38999938964844,109.0,111.30000305175781,110.9161376953125,829900
2023-12-05,111.0,111.0,109.7699966430664,110.0,109.62062072753906,492700
2023-12-06,109.80999755859375,110.87000274658203,109.33999633789062,109.69999694824219,109.3216552734375,658400
2023-12-07,109.9800033569336,110.29000091552734,108.37000274658203,108.68000030517578,108.30517578125,713400
2023-12-08,108.91000366210938,109.30000305175781,108.27999877929688,108.48999786376953,108.11582946777344,1002600
2023-12-11,108.61000061035156,108.88999938964844,107.79000091552734,108.30999755859375,107.93644714355469,906800
2023-12-12,108.26000213623047,109.44999694824219,107.88999938964844,109.01000213623047,108.63404083251953,537400
2023-12-13,109.05999755859375,110.2300033569336,108.7699966430664,110.18000030517578,109.80000305175781,665300
2023-12-14,109.9800033569336,110.16999816894531,107.5199966430664,108.69000244140625,108.69000244140625,882100
2023-12-15,107.69000244140625,108.58000183105469,106.91000366210938,107.55000305175781,107.55000305175781,1774500
2023-12-18,108.19999694824219,108.6500015258789,107.19999694824219,107.88999938964844,107.88999938964844,525500
2023-12-19,107.93000030517578,108.08999633789062,107.4000015258789,107.70999908447266,107.70999908447266,1053400
2023-12-20,107.6500015258789,107.70999908447266,105.70999908447266,105.87999725341797,105.87999725341797,709700
2023-12-21,106.3499984741211,106.86000061035156,105.5199966430664,106.58999633789062,106.58999633789062,526000
2023-12-22,106.91999816894531,108.05999755859375,106.91999816894531,107.62999725341797,107.62999725341797,449500
2023-12-26,107.48999786376953,108.23999786376953,107.20999908447266,107.9000015258789,107.9000015258789,572900
2023-12-27,107.86000061035156,108.54000091552734,107.54000091552734,107.81999969482422,107.81999969482422,304100
2023-12-28,107.70999908447266,108.04000091552734,107.36000061035156,107.94000244140625,107.94000244140625,295900
2023-12-29,107.95999908447266,108.41999816894531,107.7300033569336,108.23999786376953,108.23999786376953,478400
2024-01-02,107.94000244140625,108.54000091552734,107.2699966430664,108.0,108.0,709300
2024-01-03,107.54000091552734,107.81999969482422,106.37999725341797,107.66000366210938,107.66000366210938,1084500
2024-01-04,108.41999816894531,108.81999969482422,107.37000274658203,107.81999969482422,107.81999969482422,940300
2024-01-05,109.19999694824219,109.51000213623047,107.51000213623047,108.73999786376953,108.73999786376953,1566500
2024-01-08,109.01000213623047,110.22000122070312,108.18000030517578,110.16999816894531,110.16999816894531,764300
2024-01-09,110.2699966430664,110.62999725341797,109.44000244140625,110.22000122070312,110.22000122070312,546000
2024-01-10,110.13999938964844,110.62000274658203,109.43000030517578,109.70999908447266,109.70999908447266,587300
2024-01-11,109.6500015258789,109.73999786376953,108.30000305175781,108.81999969482422,108.81999969482422,551400
2024-01-12,108.80000305175781,110.31999969482422,108.80000305175781,110.19000244140625,110.19000244140625,451900
